DSH[K],DSC[K],P_cond,P_eva,Q_cond,Q_eva,W_comp,COP_H,COP_R,mtot,mdot,DSH,DSC
2.545454545,3.181818182,2766913.539,1383764.972,10212.86656,9203.938468,1121.070381,9.109924528,8.209955969,0.037392759,0.037392759,2.545454545,3.181818182
3.909090909,3.818181818,2766063.776,1381363.518,10220.39998,9188.430798,1121.897369,9.109924187,8.190081422,0.036928062,0.036928062,3.909090909,3.818181818
1.636363636,3.545454545,2772626.454,1382546.764,10247.33125,9250.73503,1124.853673,9.1099238,8.223945256,0.037632074,0.037632074,1.636363636,3.545454545
5,4,2763471.926,1380668.483,10210.72916,9161.738566,1120.836673,9.109917086,8.174017485,0.03660275,0.03660275,5,4
2.818181818,3.090909091,2765389.522,1384090.011,10203.67568,9190.961326,1120.062897,9.109913119,8.205754648,0.037321163,0.037321163,2.818181818,3.090909091
1.363636364,6,2795518.706,1377400.09,10393.19879,9387.393313,1140.867648,9.109907534,8.228293024,0.037567679,0.037567679,1.363636364,6
4.090909091,5.636363636,2781390.489,1377691.67,10320.20213,9275.706973,1132.855851,9.109898778,8.187896955,0.0367739,0.0367739,4.090909091,5.636363636
4.909090909,5.454545455,2776551.748,1377819.342,10294.44025,9238.952423,1130.029252,9.109888292,8.175852443,0.036549049,0.036549049,4.909090909,5.454545455
1.090909091,5.909090909,2795517.588,1377430.86,10392.32826,9391.32352,1140.775686,9.109878817,8.232401541,0.037652522,0.037652522,1.090909091,5.909090909
4,3.818181818,2765727.892,1381337.304,10218.71358,9185.39284,1121.722769,9.109838777,8.188647938,0.036901456,0.036901456,4,3.818181818
1.363636364,3.636363636,2774219.169,1382216.657,10256.68737,9263.896982,1125.892949,9.109824678,8.22804423,0.037706274,0.037706274,1.363636364,3.636363636
4.545454545,5.545454545,2778797.336,1377745.296,10306.41468,9255.740848,1131.352978,9.109813537,8.18112563,0.036647856,0.036647856,4.545454545,5.545454545
3.454545455,5.727272727,2784779.876,1377681.346,10337.60106,9301.960633,1134.77669,9.109810901,8.197172813,0.036954978,0.036954978,3.454545455,5.727272727
2.090909091,3.363636364,2769777.993,1383158.577,10230.03648,9227.249458,1122.969967,9.109804164,8.216826569,0.037511619,0.037511619,2.090909091,3.363636364
3.272727273,3.727272727,2767765.925,1381731.954,10226.98385,9204.914014,1122.637895,9.109779653,8.199361571,0.037121483,0.037121483,3.272727273,3.727272727
2.636363636,6.272727273,2794287.333,1377556.508,10388.78263,9361.503072,1140.400554,9.109766379,8.208960471,0.037189662,0.037189662,2.636363636,6.272727273
4.181818182,5.636363636,2781052.987,1377667.845,10318.45128,9272.607051,1132.68051,9.109763246,8.186427653,0.036747596,0.036747596,4.181818182,5.636363636
5,5.454545455,2776219.412,1377793.798,10292.71918,9235.891019,1129.856053,9.109761502,8.174396193,0.036523287,0.036523287,5,5.454545455
4.090909091,3.818181818,2765392.56,1381310.933,10217.02961,9182.358299,1121.548396,9.109753662,8.187215396,0.036874914,0.036874914,4.090909091,3.818181818
2.272727273,6.181818182,2794531.271,1377539.376,10389.27568,9368.167558,1140.461077,9.10971526,8.214368512,0.037296935,0.037296935,2.272727273,6.181818182
3,5.818181818,2787465.536,1377617.135,10351.59629,9322.161207,1136.326406,9.109703193,8.203770638,0.037084793,0.037084793,3,5.818181818
3.363636364,3.727272727,2767426.268,1381706.721,10225.28365,9201.855224,1122.461787,9.109694217,8.197922933,0.037094404,0.037094404,3.363636364,3.727272727
4.636363636,5.545454545,2778462.721,1377720.525,10304.6801,9252.662092,1131.178826,9.109682633,8.179663446,0.036621858,0.036621858,4.636363636,5.545454545
4.181818182,3.818181818,2765057.786,1381284.403,10215.34812,9179.327211,1121.374256,9.109668843,8.185783795,0.036848437,0.036848437,4.181818182,3.818181818
3.545454545,5.727272727,2784438.433,1377658.815,10335.82841,9298.831879,1134.599805,9.10966877,8.195693173,0.03692823,0.03692823,3.545454545,5.727272727
1.818181818,3.454545455,2771359.565,1382831.011,10239.32331,9240.324727,1124.006331,9.109666936,8.220883171,0.03758481,0.03758481,1.818181818,3.454545455
1,3.818181818,2776917.85,1381649.068,10272.77724,9284.730882,1127.679023,9.109664211,8.233487269,0.037802562,0.037802562,1,3.818181818
1.909090909,6.090909091,2794786.124,1377521.644,10389.7874,9374.867463,1140.525499,9.109649379,8.219778927,0.037405396,0.037405396,1.909090909,6.090909091
1.272727273,6,2795840.96,1377351.273,10394.62109,9390.218669,1141.056917,9.109642945,8.229404276,0.037594178,0.037594178,1.272727273,6
5.090909091,5.454545455,2775887.623,1377768.094,10291.00061,9232.833093,1129.68309,9.109634995,8.172940865,0.036497586,0.036497586,5.090909091,5.454545455
4.272727273,5.636363636,2780716.055,1377643.858,10316.70305,9269.510693,1132.505405,9.109628091,8.184959342,0.036721357,0.036721357,4.272727273,5.636363636
1,5.909090909,2795841.716,1377381.819,10393.7568,9394.158538,1140.965549,9.109614932,8.23351638,0.037679254,0.037679254,1,5.909090909
3.454545455,3.727272727,2767087.184,1381681.327,10223.58596,9198.799961,1122.28591,9.109609123,8.196485301,0.037067393,0.037067393,3.454545455,3.727272727
4.272727273,3.818181818,2764723.565,1381257.713,10213.66908,9176.299573,1121.200347,9.109584302,8.184353136,0.036822024,0.036822024,4.272727273,3.818181818
3,3.636363636,2768063.126,1381994.733,10226.80762,9209.267469,1122.643053,9.109580822,8.203201762,0.03720844,0.03720844,3,3.636363636
1.181818182,3.727272727,2775597.972,1381934.303,10264.71367,9274.273921,1126.804197,9.109580613,8.230599376,0.037754313,0.037754313,1.181818182,3.727272727
2.181818182,3.272727273,2768760.107,1383394.819,10223.38567,9219.642279,1122.268853,9.109569107,8.215181465,0.037490987,0.037490987,2.181818182,3.272727273
3.090909091,5.818181818,2787121.072,1377595.588,10349.8067,9319.010324,1136.148351,9.109555712,8.202283014,0.037057719,0.037057719,3.090909091,5.818181818
4.727272727,5.545454545,2778128.662,1377695.593,10302.94809,9249.586862,1131.004909,9.10955205,8.178202222,0.036595922,0.036595922,4.727272727,5.545454545
1.545454545,3.545454545,2772947.708,1382501.953,10248.65078,9253.450951,1125.044478,9.109551648,8.224964555,0.037658607,0.037658607,1.545454545,3.545454545
2.454545455,3.181818182,2767227.772,1383721.746,10214.14338,9206.600632,1121.258879,9.109531773,8.210950037,0.037418613,0.037418613,2.454545455,3.181818182
3.636363636,5.727272727,2784097.577,1377636.116,10334.05843,9295.706786,1134.423157,9.109527046,8.194214593,0.036901548,0.036901548,3.636363636,5.727272727
3.545454545,3.727272727,2766748.672,1381655.771,10221.89077,9195.748199,1122.110262,9.109524362,8.195048658,0.037040449,0.037040449,3.545454545,3.727272727
2.727272727,3.090909091,2765701.789,1384047.224,10204.94067,9193.608434,1120.250732,9.109514838,8.206741731,0.037346819,0.037346819,2.727272727,3.090909091
4.363636364,3.818181818,2764389.894,1381230.866,10211.99248,9173.275366,1121.026669,9.109500039,8.182923406,0.036795674,0.036795674,4.363636364,3.818181818
3.090909091,3.636363636,2767722.047,1381969.854,10225.10345,9206.201467,1122.466425,9.109496031,8.201761103,0.037181148,0.037181148,3.090909091,3.636363636
4.363636364,5.636363636,2780379.687,1377619.704,10314.95739,9266.417947,1132.330536,9.109493259,8.183492056,0.03669518,0.03669518,4.363636364,5.636363636
2.545454545,6.272727273,2794605.286,1377509.087,10390.16964,9364.274795,1140.589535,9.109473056,8.210030432,0.037215144,0.037215144,2.545454545,6.272727273
1.272727273,3.636363636,2774542.505,1382171.386,10258.01928,9266.628737,1126.084396,9.10945868,8.229071258,0.03773302,0.03773302,1.272727273,3.636363636
3.636363636,3.727272727,2766410.726,1381630.056,10220.19807,9192.699918,1121.934845,9.109439925,8.193612989,0.037013571,0.037013571,3.636363636,3.727272727
2.181818182,6.181818182,2794851.716,1377491.626,10390.67183,9370.952718,1140.650931,9.109423007,8.215443011,0.037322701,0.037322701,2.181818182,6.181818182
4.818181818,5.545454545,2777795.159,1377670.5,10301.21863,9246.515145,1130.831229,9.109421783,8.176741946,0.036570046,0.036570046,4.818181818,5.545454545
2,3.363636364,2770095.77,1383114.568,10231.33443,9229.938177,1123.159663,9.109421186,8.217832675,0.037537807,0.037537807,2,3.363636364
4.727272727,3.909090909,2763812.774,1380938.041,10210.51356,9165.950886,1120.874512,9.109417199,8.177499611,0.036685808,0.036685808,4.727272727,3.909090909
4.454545455,3.818181818,2764056.774,1381203.864,10210.31835,9170.254556,1120.853222,9.10941607,8.181494578,0.036769388,0.036769388,4.454545455,3.818181818
3.181818182,5.818181818,2786777.21,1377573.869,10348.01986,9315.863226,1135.970535,9.109408687,8.200796537,0.037030713,0.037030713,3.181818182,5.818181818
3.727272727,5.727272727,2783757.304,1377613.252,10332.29109,9292.585327,1134.246744,9.109385721,8.192737054,0.036874932,0.036874932,3.727272727,5.727272727
1.181818182,6,2796163.851,1377302.341,10396.04658,9393.048346,1141.246366,9.10937979,8.230517642,0.03762075,0.03762075,1.181818182,6
4.454545455,5.636363636,2780043.885,1377595.391,10313.21434,9263.32873,1132.155903,9.109358805,8.182025733,0.036669065,0.036669065,4.454545455,5.636363636
1.818181818,6.090909091,2795109.102,1377473.557,10391.19278,9377.6663,1140.716222,9.109358302,8.220858195,0.037431453,0.037431453,1.818181818,6.090909091
3.727272727,3.727272727,2766073.346,1381604.181,10218.50785,9189.655103,1121.759657,9.109355809,8.192178283,0.03698676,0.03698676,3.727272727,3.727272727
4.818181818,3.909090909,2763477.782,1380910.416,10208.84663,9162.9436,1120.699581,9.109351695,8.176092643,0.036659776,0.036659776,4.818181818,3.909090909
4.545454545,3.818181818,2763724.2,1381176.703,10208.64665,9167.23717,1120.680007,9.109332357,8.18006667,0.036743165,0.036743165,4.545454545,3.818181818
3.272727273,3.636363636,2767041.63,1381919.603,10221.7027,9200.080196,1122.113863,9.109327529,8.198882927,0.037126769,0.037126769,3.272727273,3.636363636
4.909090909,5.545454545,2777462.209,1377645.247,10299.49172,9243.446926,1130.657785,9.109291828,8.175282609,0.036544232,0.036544232,4.909090909,5.545454545
1.727272727,3.454545455,2771679.379,1382786.549,10240.63345,9243.028985,1124.196676,9.109289919,8.221896741,0.037611206,0.037611206,1.727272727,3.454545455
4.909090909,3.909090909,2763143.344,1380882.636,10207.18211,9159.939669,1120.52489,9.109286367,8.174686478,0.036633807,0.036633807,4.909090909,3.909090909
4.636363636,3.818181818,2763420.742,1381141.306,10207.20324,9164.431373,1120.528015,9.109279822,8.178672242,0.03671678,0.03671678,4.636363636,3.818181818
3.818181818,3.727272727,2765736.53,1381578.146,10216.82011,9186.613757,1121.5847,9.109272006,8.190744541,0.036960014,0.036960014,3.818181818,3.727272727
3.818181818,5.727272727,2783417.612,1377590.221,10330.52639,9289.467502,1134.070566,9.109244778,8.191260559,0.036848381,0.036848381,3.818181818,5.727272727
3.363636364,3.636363636,2766702.286,1381894.233,10220.00612,9197.024887,1121.937928,9.109243804,8.197445381,0.037099681,0.037099681,3.363636364,3.636363636
4.545454545,5.636363636,2779708.644,1377570.912,10311.47386,9260.243101,1131.981506,9.109224665,8.180560416,0.036643014,0.036643014,4.545454545,5.636363636
5,3.909090909,2762809.457,1380854.703,10205.51998,9156.939082,1120.350439,9.109221209,8.173281108,0.036607899,0.036607899,5,3.909090909
1.090909091,3.727272727,2775922.912,1381888.684,10266.05499,9277.017318,1126.996166,9.109219088,8.231631656,0.037781202,0.037781202,1.090909091,3.727272727
3.909090909,3.727272727,2765400.275,1381551.952,10215.13484,9183.575872,1121.409973,9.109188509,8.189311754,0.036933333,0.036933333,3.909090909,3.727272727
2.090909091,3.272727273,2769076.942,1383351.044,10224.67731,9222.323638,1122.458201,9.10918313,8.21618447,0.037517113,0.037517113,2.090909091,3.272727273
2.454545455,6.272727273,2794923.856,1377461.554,10391.55971,9367.050671,1140.778714,9.109180935,8.211102259,0.037240695,0.037240695,2.454545455,6.272727273
1.454545455,3.545454545,2773269.586,1382457.033,10249.97321,9256.170957,1125.235469,9.109180692,8.225985772,0.037685215,0.037685215,1.454545455,3.545454545
5,5.545454545,2777129.808,1377619.834,10297.76734,9240.3822,1130.484577,9.10916217,8.173824204,0.036518479,0.036518479,5,5.545454545
3.454545455,3.636363636,2766363.515,1381868.702,10218.31204,9193.973095,1121.762223,9.109160419,8.196008839,0.037072661,0.037072661,3.454545455,3.636363636
2.363636364,3.181818182,2767542.601,1383678.419,10215.423,9209.266648,1121.447565,9.109140119,8.211945825,0.037444536,0.037444536,2.363636364,3.181818182
2.090909091,6.181818182,2795172.788,1377443.76,10392.07107,9373.74212,1140.840982,9.10913198,8.216519453,0.037348538,0.037348538,2.090909091,6.181818182
1.090909091,6,2796487.378,1377253.29,10397.47524,9395.882399,1141.435995,9.10911806,8.231633172,0.037647398,0.037647398,1.090909091,6
2.636363636,3.090909091,2766014.639,1384004.338,10206.2084,9196.259356,1120.438756,9.109117608,8.207730503,0.037372543,0.037372543,2.636363636,3.090909091
2.909090909,3,2764492.967,1384328.82,10197.03292,9183.301059,1119.431664,9.109116033,8.203538773,0.037301123,0.037301123,2.909090909,3
3.363636364,5.818181818,2786091.285,1377529.918,10344.45433,9309.580316,1135.615615,9.109115961,8.197826968,0.036976903,0.036976903,3.363636364,5.818181818
4,3.727272727,2765064.579,1381525.599,10213.45203,9180.541441,1121.235476,9.109105311,8.187879918,0.036906718,0.036906718,4,3.727272727
3.909090909,5.727272727,2783078.501,1377567.027,10328.76433,9286.353272,1133.894625,9.10910424,8.189785073,0.036821894,0.036821894,3.909090909,5.727272727
1.181818182,3.636363636,2774866.473,1382126.005,10259.35412,9269.364601,1126.276028,9.109093919,8.230100233,0.037759843,0.037759843,1.181818182,3.636363636
4.636363636,5.636363636,2779373.963,1377546.272,10309.73596,9257.160999,1131.807345,9.109090872,8.179096059,0.036617024,0.036617024,4.636363636,5.636363636
3.545454545,3.636363636,2766025.312,1381843.01,10216.62046,9190.924798,1121.586747,9.109077366,8.194573286,0.037045707,0.037045707,3.545454545,3.636363636
1.727272727,6.090909091,2795432.719,1377425.355,10392.60129,9380.469406,1140.90714,9.109068498,8.221939436,0.037457583,0.037457583,1.727272727,6.090909091
3,6.363636364,2794203.165,1377577.998,10388.27099,9354.746326,1140.431973,9.109066771,8.202809594,0.037083688,0.037083688,3,6.363636364
1.909090909,3.363636364,2770414.157,1383070.455,10232.63525,9232.63084,1123.349547,9.109039368,8.218840577,0.037564068,0.037564068,1.909090909,3.363636364
5.090909091,5.545454545,2776797.956,1377594.261,10296.0455,9237.320953,1130.311606,9.109032805,8.172366723,0.036492786,0.036492786,5.090909091,5.545454545
4.090909091,3.727272727,2764729.441,1381499.09,10211.77171,9177.510438,1121.061211,9.109022423,8.186449011,0.036880167,0.036880167,4.090909091,3.727272727
3.636363636,3.636363636,2765687.675,1381817.156,10214.93133,9187.879989,1121.411501,9.108994624,8.193138718,0.03701882,0.03701882,3.636363636,3.636363636
3.454545455,5.818181818,2785749.215,1377507.69,10342.67562,9306.444432,1135.43851,9.108970259,8.196343833,0.036950098,0.036950098,3.454545455,5.818181818
4,5.727272727,2782739.966,1377543.667,10327.0049,9283.242668,1133.71892,9.10896407,8.188310618,0.036795472,0.036795472,4,5.727272727
4.727272727,5.636363636,2779039.84,1377521.471,10308.00063,9254.082429,1131.633421,9.108957408,8.177632666,0.036591095,0.036591095,4.727272727,5.636363636
4.181818182,3.727272727,2764394.857,1381472.418,10210.09381,9174.482909,1120.887176,9.108939795,8.185019066,0.036853681,0.036853681,4.181818182,3.727272727
1.636363636,3.454545455,2771999.812,1382741.982,10241.94648,9245.737272,1124.387209,9.108914082,8.22291218,0.037637676,0.037637676,1.636363636,3.454545455
3.727272727,3.636363636,2765350.604,1381791.148,10213.24472,9184.838602,1121.236483,9.108912233,8.191705085,0.036992,0.036992,3.727272727,3.636363636
2.363636364,6.272727273,2795243.046,1377413.909,10392.95285,9369.830695,1140.968089,9.108890034,8.212175947,0.037266315,0.037266315,2.363636364,6.272727273
1,3.727272727,2776248.491,1381842.957,10267.39927,9279.764847,1127.18832,9.10885882,8.232665904,0.037808166,0.037808166,1,3.727272727
1,6,2796811.545,1377204.122,10398.90708,9398.720809,1141.625803,9.108857779,8.232750855,0.03767412,0.03767412,1,6
4.272727273,3.727272727,2764060.826,1381445.591,10208.41837,9171.458793,1120.713373,9.108857462,8.183590037,0.036827258,0.036827258,4.272727273,3.727272727
2,6.181818182,2795494.492,1377395.78,10393.47342,9376.535739,1141.031229,9.108842208,8.21759782,0.037374445,0.037374445,2,6.181818182
3.818181818,3.636363636,2765014.093,1381764.977,10211.56056,9181.800705,1121.061696,9.108830132,8.190272435,0.036965245,0.036965245,3.818181818,3.636363636
3.545454545,5.818181818,2785407.735,1377485.293,10340.8996,9303.312254,1135.261643,9.108824972,8.194861786,0.036923359,0.036923359,3.545454545,5.818181818
4.090909091,5.727272727,2782402.007,1377520.144,10325.24811,9280.13566,1133.543451,9.10882428,8.186837171,0.036769113,0.036769113,4.090909091,5.727272727
4.818181818,5.636363636,2778706.272,1377496.508,10306.26787,9251.007382,1131.459733,9.108824263,8.176170228,0.036565229,0.036565229,4.818181818,5.636363636
1.363636364,3.545454545,2773592.09,1382412.004,10251.29855,9258.895057,1125.426647,9.108810942,8.227008918,0.037711896,0.037711896,1.363636364,3.545454545
2,3.272727273,2769394.381,1383307.164,10225.97178,9225.008964,1122.647737,9.108798281,8.217189292,0.037543311,0.037543311,2,3.272727273
1.636363636,6.090909091,2795756.978,1377377.036,10394.01292,9383.276794,1141.098253,9.108779979,8.223022665,0.037483785,0.037483785,1.636363636,6.090909091
4.363636364,3.727272727,2763727.347,1381418.606,10206.74538,9168.438095,1120.539801,9.108775407,8.182161927,0.0368009,0.0368009,4.363636364,3.727272727
2.909090909,6.363636364,2794518.375,1377530.895,10389.649,9357.505022,1140.619927,9.108773889,8.20387651,0.037108893,0.037108893,2.909090909,6.363636364
