DSH[K],charge[kg],P_cond,P_eva,Q_cond,Q_eva,W_comp,COP_H,COP_R,mtot,mdot,DSH,DSC
8.636363636,0.927272727,3448207.905,1182109.155,9978.486146,8076.202212,1962.312449,5.085064894,4.115655596,0.030402057,0.030402057,8.636363636,-19.02650306
2.454545455,0.936363636,3506066.511,1184954.957,10132.11946,8261.186604,1992.546993,5.085009032,4.146043547,0.031836791,0.031836791,2.454545455,-19.74750332
2.545454545,0.936363636,3505580.127,1185025.327,10130.76646,8259.1084,1992.320097,5.084909034,4.145472614,0.031817092,0.031817092,2.545454545,-19.74166776
6.454545455,0.227272727,2652987.503,1338278.38,7003.89029,5666.730034,1377.3965,5.084875916,4.114087725,0.035057094,0.035057094,6.454545455,5.68E-14
2.636363636,0.936363636,3505094.209,1185095.543,10129.41574,8257.033261,1992.092997,5.084810677,4.144903512,0.03179744,0.03179744,2.636363636,-19.73583567
2.727272727,0.936363636,3504608.757,1185165.606,10128.06731,8254.961172,1991.865699,5.084713951,4.144336226,0.031777834,0.031777834,2.727272727,-19.73000702
2.818181818,0.936363636,3504123.769,1185235.514,10126.72112,8252.892153,1991.638203,5.084618836,4.143770761,0.031758276,0.031758276,2.818181818,-19.72418182
2.909090909,0.936363636,3503639.247,1185305.275,10125.37724,8250.826095,1991.410516,5.084525348,4.143207054,0.031738765,0.031738765,2.909090909,-19.71836011
8.727272727,0.927272727,3447641.824,1181973.452,9975.851713,8072.993315,1962.022172,5.084474505,4.114628993,0.030380075,0.030380075,8.727272727,-19.01956442
3,0.936363636,3503155.187,1185374.882,10124.0356,8248.763089,1991.182637,5.084433447,4.142645147,0.0317193,0.0317193,3,-19.71254183
6.181818182,0.227272727,2653551.453,1340362.419,6999.260736,5665.107908,1376.612674,5.084408175,4.115251889,0.035183249,0.035183249,6.181818182,0
3.090909091,0.936363636,3502671.586,1185444.339,10122.69621,8246.703071,1990.954571,5.084343137,4.142085003,0.03169988,0.03169988,3.090909091,-19.70672701
3.181818182,0.936363636,3502188.445,1185513.646,10121.35907,8244.646033,1990.726321,5.084254406,4.141526611,0.031680507,0.031680507,3.181818182,-19.70091562
3.272727273,0.936363636,3501705.762,1185582.804,10120.02416,8242.591959,1990.497889,5.084167243,4.140969958,0.031661179,0.031661179,3.272727273,-19.69510768
3.363636364,0.936363636,3501223.536,1185651.815,10118.69149,8240.540832,1990.269278,5.084081639,4.140415031,0.031641897,0.031641897,3.363636364,-19.68930318
8.818181818,0.927272727,3447075.771,1181837.21,9973.216724,8069.784634,1961.73169,5.083884189,4.113602626,0.030358122,0.030358122,8.818181818,-19.01262346
6.090909091,0.227272727,2653720.159,1340753.202,6997.589624,5664.363756,1376.506778,5.083585303,4.115027872,0.035217212,0.035217212,6.090909091,0
8.909090909,0.927272727,3446509.737,1181700.433,9970.58119,8066.576159,1961.441,5.083293961,4.112576498,0.0303362,0.0303362,8.909090909,-19.00568005
9.181818182,0.227272727,2647049.309,1316147.116,7042.291637,5675.406319,1385.46567,5.082978085,4.096388992,0.033804177,0.033804177,9.181818182,0
6,0.227272727,2653888.692,1341144.214,6995.908105,5663.610096,1376.400377,5.082756602,4.114798418,0.035251256,0.035251256,6,0
9,0.927272727,3445943.726,1181563.12,9967.945092,8063.367887,1961.150105,5.082703801,4.111550599,0.030314309,0.030314309,9,-18.99873425
9.272727273,0.227272727,2646822.233,1315127.344,7043.16192,5675.245308,1385.857006,5.082170737,4.095116079,0.033756279,0.033756279,9.272727273,5.68E-14
9.090909091,0.927272727,3445377.737,1181425.272,9965.308436,8060.159811,1960.859006,5.08211371,4.110524922,0.030292447,0.030292447,9.090909091,-18.99178606
5.909090909,0.227272727,2654057.052,1341535.464,6994.216118,5662.846839,1376.293465,5.081922057,4.114563487,0.035285384,0.035285384,5.909090909,0
9.181818182,0.927272727,3444811.768,1181286.891,9962.671219,8056.951928,1960.567704,5.081523682,4.109499463,0.030270614,0.030270614,9.181818182,-18.98483548
3.454545455,0.936363636,3500230.965,1184847.237,10110.86692,8232.501273,1989.773671,5.081415575,4.137405873,0.031598666,0.031598666,3.454545455,-19.67752018
9.363636364,0.227272727,2646594.047,1314104.07,7044.009156,5675.062633,1386.248446,5.081346839,4.093827951,0.033708381,0.033708381,9.363636364,0
3.545454545,0.936363636,3499720.925,1184866.324,10109.1718,8230.117385,1989.529875,5.081186227,4.136714653,0.031578132,0.031578132,3.545454545,-19.67138369
5.818181818,0.227272727,2654225.235,1341926.951,6992.513603,5662.073963,1376.186039,5.081081629,4.114323065,0.035319595,0.035319595,5.818181818,0
3.636363636,0.936363636,3499211.293,1184885.228,10107.47878,8227.736325,1989.2859,5.080958339,4.136025055,0.031557645,0.031557645,3.636363636,-19.66524979
9.272727273,0.927272727,3444245.819,1181147.978,9960.033448,8053.744238,1960.276202,5.080933717,4.10847422,0.030248812,0.030248812,9.272727273,-18.9778825
3.727272727,0.936363636,3498702.068,1184903.95,10105.78788,8225.358074,1989.04175,5.080731903,4.135337065,0.031537202,0.031537202,3.727272727,-19.65911847
3.818181818,0.936363636,3498193.248,1184922.49,10104.09908,8222.982612,1988.797428,5.080506911,4.134650667,0.031516806,0.031516806,3.818181818,-19.65298974
9.454545455,0.227272727,2646364.745,1313077.28,7044.833281,5674.858227,1386.639984,5.080506376,4.092524586,0.033660484,0.033660484,9.454545455,0
9.363636364,0.927272727,3443679.889,1181008.531,9957.395106,8050.53674,1959.984499,5.080343804,4.107449188,0.030227039,0.030227039,9.363636364,-18.97092712
3.909090909,0.936363636,3497684.834,1184940.849,10102.41236,8220.609943,1988.552935,5.080283348,4.13396586,0.031496454,0.031496454,3.909090909,-19.6468636
5.727272727,0.227272727,2654393.241,1342318.68,6990.800498,5661.291402,1376.078094,5.080235293,4.114077121,0.03535389,0.03535389,5.727272727,5.68E-14
9.454545455,0.927272727,3443113.978,1180868.552,9954.7562,8047.329429,1959.692599,5.07975394,4.106424362,0.030205295,0.030205295,9.454545455,-18.96396935
4,0.936363636,3497486.1,1184958.78,10100.90694,8218.244124,1988.483455,5.079703789,4.132920544,0.03147614,0.03147614,4,-19.64466353
9.545454545,0.227272727,2646134.323,1312046.95,7045.634221,5674.632039,1387.031621,5.079649311,4.091205962,0.033612586,0.033612586,9.545454545,0
4.090909091,0.936363636,3496973.48,1184976.78,10099.22153,8215.876961,1988.235823,5.079488766,4.13224471,0.031455878,0.031455878,4.090909091,-19.63847949
5.636363636,0.227272727,2654561.068,1342710.655,6989.076743,5660.499099,1375.969624,5.07938302,4.113825627,0.03538827,0.03538827,5.636363636,-5.68E-14
4.181818182,0.936363636,3496461.285,1184994.6,10097.53821,8213.512572,1987.988041,5.079275127,4.131570414,0.031435659,0.031435659,4.181818182,-19.63229831
9.545454545,0.927272727,3442548.087,1180728.045,9952.116752,8044.122302,1959.400502,5.079164133,4.105399735,0.030183581,0.030183581,9.545454545,-18.95700922
4.272727273,0.936363636,3495949.517,1185012.245,10095.85701,8211.150922,1987.740113,5.079062876,4.130897631,0.031415486,0.031415486,4.272727273,-19.62612004
4.363636364,0.936363636,3495438.171,1185029.708,10094.1779,8208.792045,1987.49204,5.078851986,4.130226375,0.031395356,0.031395356,4.363636364,-19.61994464
9.636363636,0.227272727,2645902.773,1311013.062,7046.411907,5674.384006,1387.423354,5.078775622,4.089872058,0.033564686,0.033564686,9.636363636,0
4.454545455,0.936363636,3494927.25,1185046.993,10092.50087,8206.435917,1987.243827,5.078642456,4.129556627,0.03137527,0.03137527,4.454545455,-19.61377213
9.636363636,0.927272727,3441982.212,1180587.006,9949.476731,8040.915361,1959.108209,5.078574365,4.104375308,0.030161896,0.030161896,9.636363636,-18.95004668
5.545454545,0.227272727,2654728.713,1343102.88,6987.342274,5659.696997,1375.860624,5.078524782,4.113568554,0.035422735,0.035422735,5.545454545,0
4.545454545,0.936363636,3494416.751,1185064.1,10090.82594,8204.082534,1986.995477,5.078434276,4.128888379,0.031355227,0.031355227,4.545454545,-19.60760253
4.636363636,0.936363636,3493906.673,1185081.026,10089.15305,8201.731912,1986.74699,5.078227426,4.128221638,0.031335227,0.031335227,4.636363636,-19.6014358
4.727272727,0.936363636,3493397.018,1185097.777,10087.48227,8199.383998,1986.498371,5.078021918,4.127556365,0.031315271,0.031315271,4.727272727,-19.59527201
9.727272727,0.927272727,3441416.355,1180445.438,9946.836148,8037.708602,1958.815723,5.077984637,4.103351075,0.03014024,0.03014024,9.727272727,-18.94308177
9.727272727,0.227272727,2645670.09,1309975.598,7047.166268,5674.114067,1387.815178,5.077885284,4.088522851,0.033516785,0.033516785,9.727272727,0
4.818181818,0.936363636,3492887.788,1185114.35,10085.81356,8197.038814,1986.249626,5.077817725,4.126892565,0.031295358,0.031295358,4.818181818,-19.58911118
5.454545455,0.227272727,2654896.174,1343495.358,6985.59703,5658.885037,1375.751089,5.077660549,4.113305875,0.035457285,0.035457285,5.454545455,0
4.909090909,0.936363636,3492378.974,1185130.747,10084.14691,8194.696344,1986.000751,5.077614852,4.126230235,0.031275487,0.031275487,4.909090909,-19.58295322
5,0.936363636,3491870.579,1185146.968,10082.48232,8192.356579,1985.751751,5.077413287,4.125569359,0.031255658,0.031255658,5,-19.57679817
9.818181818,0.927272727,3440850.514,1180303.341,9944.195003,8034.502025,1958.523044,5.077394945,4.102327031,0.030118613,0.030118613,9.818181818,-18.93611447
5.090909091,0.936363636,3491362.57,1185163.014,10080.81978,8190.01951,1985.502611,5.077213056,4.124909967,0.031235872,0.031235872,5.090909091,-19.57064565
5.181818182,0.936363636,3490855.013,1185178.885,10079.15931,8187.685129,1985.253371,5.077014075,4.124251971,0.031216128,0.031216128,5.181818182,-19.56449646
5.272727273,0.936363636,3490347.873,1185194.582,10077.50089,8185.353425,1985.004014,5.076816377,4.123595402,0.031196425,0.031196425,5.272727273,-19.55835021
9.909090909,0.927272727,3440284.689,1180160.717,9941.553297,8031.295627,1958.230174,5.076805286,4.101303174,0.030097015,0.030097015,9.909090909,-18.92914479
5.363636364,0.227272727,2655063.45,1343888.094,6983.840946,5658.06316,1375.641014,5.076790293,4.11303756,0.035491922,0.035491922,5.363636364,0
5.363636364,0.936363636,3489841.135,1185210.106,10075.84427,8183.024383,1984.754297,5.076620457,4.122940756,0.031176764,0.031176764,5.363636364,-19.55220672
5.454545455,0.936363636,3489334.824,1185225.456,10074.18989,8180.69801,1984.504679,5.076425365,4.122287086,0.031157145,0.031157145,5.454545455,-19.54606631
5.545454545,0.936363636,3488828.927,1185240.634,10072.53754,8178.374277,1984.254948,5.076231537,4.121634817,0.031137566,0.031137566,5.545454545,-19.53992882
10,0.927272727,3439718.88,1180017.566,9938.911028,8028.089407,1957.937113,5.076215655,4.100279499,0.030075445,0.030075445,10,-18.92217273
5.636363636,0.936363636,3488323.442,1185255.64,10070.88722,8176.05318,1984.005106,5.076038965,4.120983942,0.031118028,0.031118028,5.636363636,-19.53379426
5.272727273,0.227272727,2655230.537,1344281.092,6982.073958,5657.231306,1375.530393,5.075913984,4.112763581,0.035526645,0.035526645,5.272727273,0
5.727272727,0.936363636,3487818.369,1185270.476,10069.23892,8173.734707,1983.755155,5.075847641,4.120334452,0.031098531,0.031098531,5.727272727,-19.52766263
5.090909091,0.227272727,2655606.086,1345836.722,6978.676012,5655.911101,1374.903977,5.075755199,4.113677169,0.035617504,0.035617504,5.090909091,0
5.818181818,0.936363636,3487313.706,1185285.141,10067.59263,8171.418847,1983.505097,5.075657555,4.119686338,0.031079075,0.031079075,5.818181818,-19.52153391
5.909090909,0.936363636,3486809.453,1185299.637,10065.94835,8169.105588,1983.254934,5.075468702,4.119039589,0.031059659,0.031059659,5.909090909,-19.51540811
6,0.936363636,3486305.607,1185313.965,10064.30606,8166.794918,1983.004668,5.075281073,4.118394197,0.031040283,0.031040283,6,-19.50928523
9.818181818,0.227272727,2645363.307,1308189.045,7047.235329,5673.013737,1388.550774,5.075244969,4.085564492,0.033449353,0.033449353,9.818181818,0
5.181818182,0.227272727,2655420.24,1344657.756,6980.573174,5656.643238,1375.446865,5.07513111,4.112585795,0.035560999,0.035560999,5.181818182,0
6.090909091,0.936363636,3485802.167,1185328.124,10062.66577,8164.486824,1982.754301,5.075094661,4.117750152,0.031020946,0.031020946,6.090909091,-19.50316525
6.181818182,0.936363636,3485299.133,1185342.116,10061.02746,8162.181294,1982.503835,5.074909458,4.117107444,0.03100165,0.03100165,6.181818182,-19.49704817
5,0.227272727,2655767.677,1346128.566,6976.859297,5655.004864,1374.845562,5.074649467,4.113192799,0.035649704,0.035649704,5,0
6.545454545,0.936363636,3483291.018,1185396.428,10054.49395,8152.984582,1981.501009,5.074180587,4.114549801,0.030924855,0.030924855,6.545454545,-19.47260878
9.909090909,0.227272727,2645110.299,1306948.334,7047.779172,5672.497771,1389.033136,5.07387404,4.083774262,0.033396334,0.033396334,9.909090909,0
4.909090909,0.227272727,2655929.161,1346420.881,6975.032943,5654.089877,1374.786587,5.073538691,4.112703694,0.035681992,0.035681992,4.909090909,0
10,0.227272727,2644855.661,1305702.203,7048.292952,5671.953535,1389.515776,5.072481415,4.081964114,0.033343272,0.033343272,10,0
4.818181818,0.227272727,2656090.535,1346713.677,6973.196884,5653.166046,1374.727047,5.072422849,4.112209809,0.03571437,0.03571437,4.818181818,0
6.272727273,0.936363636,3484261.574,1184453.475,10052.73227,8153.741127,1981.976981,5.072073172,4.113943403,0.030958262,0.030958262,6.272727273,-19.48457138
6.363636364,0.936363636,3483722.66,1184404.804,10050.63999,8151.018588,1981.707504,5.071707088,4.113128992,0.030937399,0.030937399,6.363636364,-19.47802115
4.727272727,0.227272727,2656181.718,1347009.484,6971.256322,5652.195423,1374.609449,5.071445075,4.111855499,0.035746907,0.035746907,4.727272727,0
6.454545455,0.936363636,3483184.029,1184355.843,10048.54898,8148.297966,1981.437885,5.071341904,4.112315621,0.030916574,0.030916574,6.454545455,-19.47147201
6.636363636,0.936363636,3482107.624,1184257.061,10044.37073,8142.862461,1980.898234,5.070614209,4.11069197,0.03087504,0.03087504,6.636363636,-19.45837706
4.636363636,0.227272727,2656340.482,1347303.286,6969.398179,5651.253194,1374.546825,5.070324307,4.11135735,0.035779466,0.035779466,4.636363636,0
6.727272727,0.936363636,3481569.848,1184207.239,10042.2835,8140.147572,1980.628206,5.070251685,4.109881677,0.03085433,0.03085433,6.727272727,-19.45183128
6.818181818,0.936363636,3481032.356,1184157.132,10040.19752,8137.434587,1980.358046,5.069890036,4.109072399,0.030833657,0.030833657,6.818181818,-19.44528663
6.909090909,0.936363636,3480495.148,1184106.739,10038.11281,8134.723502,1980.087756,5.069529254,4.108264129,0.030813023,0.030813023,6.909090909,-19.43874313
4.545454545,0.227272727,2656499.116,1347597.579,6967.530123,5650.301947,1374.483606,5.06919842,4.110854378,0.035812117,0.035812117,4.545454545,0
7,0.936363636,3479958.224,1184056.062,10036.02935,8132.014312,1979.81734,5.069169335,4.107456859,0.030792425,0.030792425,7,-19.43220077
7.090909091,0.936363636,3479421.583,1184005.101,10033.94714,8129.307016,1979.546798,5.068810269,4.106650586,0.030771865,0.030771865,7.090909091,-19.42565957
7.181818182,0.936363636,3478885.224,1183953.854,10031.86616,8126.601613,1979.276132,5.068452047,4.105845304,0.030751342,0.030751342,7.181818182,-19.41911953
7.272727273,0.936363636,3478349.148,1183902.327,10029.78646,8123.898082,1979.005347,5.068094678,4.105040997,0.030730856,0.030730856,7.272727273,-19.41258067
4.454545455,0.227272727,2656657.616,1347892.368,6965.652083,5649.341618,1374.419784,5.068067387,4.110346551,0.035844859,0.035844859,4.454545455,0
7.363636364,0.936363636,3477813.354,1183850.517,10027.708,8121.196434,1978.734442,5.06773814,4.10423767,0.030710407,0.030710407,7.363636364,-19.40604297
7.454545455,0.936363636,3477277.84,1183798.425,10025.63077,8118.496658,1978.463419,5.067382432,4.103435311,0.030689994,0.030689994,7.454545455,-19.39950645
7.545454545,0.936363636,3476742.607,1183746.053,10023.55479,8115.798745,1978.192282,5.067027549,4.102633913,0.030669618,0.030669618,7.545454545,-19.39297111
4.363636364,0.227272727,2656815.98,1348187.656,6963.76399,5648.372139,1374.355354,5.066931175,4.109833837,0.035877693,0.035877693,4.363636364,0
7.636363636,0.936363636,3476207.655,1183693.4,10021.48005,8113.10269,1977.921032,5.066673484,4.10183347,0.030649278,0.030649278,7.636363636,-19.38643695
1.909090909,0.390909091,2855090.74,1216377.391,9222.714516,7760.420854,1820.317278,5.066542316,4.263224301,0.03284626,0.03284626,1.909090909,-0.088645544
7.727272727,0.936363636,3475672.981,1183640.468,10019.40654,8110.408487,1977.649671,5.066320233,4.101033973,0.030628974,0.030628974,7.727272727,-19.37990398
7.818181818,0.936363636,3475138.587,1183587.258,10017.33427,8107.71613,1977.3782,5.065967788,4.100235418,0.030608706,0.030608706,7.818181818,-19.3733722
4.272727273,0.227272727,2656974.205,1348483.449,6961.865773,5647.393449,1374.29031,5.065789754,4.10931621,0.03591062,0.03591062,4.272727273,0
7.909090909,0.936363636,3474604.47,1183533.77,10015.26322,8105.025612,1977.106622,5.065616145,4.099437796,0.030588474,0.030588474,7.909090909,-19.3668416
8,0.936363636,3474070.631,1183480.005,10013.19341,8102.336926,1976.834937,5.065265298,4.098641102,0.030568277,0.030568277,8,-19.36031221
1.727272727,0.4,2860103.253,1213765.423,9267.993162,7804.014106,1829.80293,5.065022582,4.264947868,0.032818781,0.032818781,1.727272727,-0.939926945
8.090909091,0.936363636,3473537.069,1183425.964,10011.12482,8099.650065,1976.563149,5.064915241,4.097845328,0.030548116,0.030548116,8.090909091,-19.353784
4.181818182,0.227272727,2657132.29,1348779.75,6959.957362,5646.405484,1374.224646,5.064643092,4.108793638,0.035943641,0.035943641,4.181818182,0
8.181818182,0.936363636,3473060.671,1183371.78,10009.08766,8096.962797,1976.323683,5.064498165,4.096982123,0.030527993,0.030527993,8.181818182,-19.34791005
8.272727273,0.936363636,3472538.715,1183317.18,10007.02803,8094.279751,1976.057998,5.064136802,4.096175193,0.030507902,0.030507902,8.272727273,-19.34152653
8.363636364,0.936363636,3472017.022,1183262.306,10004.9696,8091.598513,1975.79221,5.063776215,4.095369176,0.030487846,0.030487846,8.363636364,-19.33514409
4.090909091,0.227272727,2657290.233,1349076.565,6958.038683,5645.408177,1374.158356,5.063491157,4.108266092,0.035976756,0.035976756,4.090909091,0
8.454545455,0.936363636,3471495.58,1183207.157,10002.91216,8088.919074,1975.52612,5.063416807,4.094564476,0.030467825,0.030467825,8.454545455,-19.3287626
1.909090909,0.263636364,2739988.838,1297239.69,7868.364451,6500.833248,1554.034067,5.063186592,4.183198674,0.035122373,0.035122373,1.909090909,0
4,0.227272727,2657448.032,1349373.894,6956.109667,5644.401487,1374.091434,5.062333913,4.107733551,0.036009965,0.036009965,4,0
3.909090909,0.227272727,2657605.684,1349671.746,6954.170237,5643.385329,1374.023874,5.061171329,4.107195977,0.03604327,0.03604327,3.909090909,0
1,0.945454545,3536665.943,1183770.926,10167.44157,8295.462264,2008.917604,5.061154101,4.129319315,0.032157623,0.032157623,1,-20.13511319
1.090909091,0.945454545,3536162.455,1183843.912,10166.04745,8293.332154,2008.691948,5.061028627,4.128722756,0.032137131,0.032137131,1.090909091,-20.12911014
1.181818182,0.945454545,3535659.45,1183916.737,10164.65568,8291.205256,2008.466021,5.060904976,4.128128219,0.03211669,0.03211669,1.181818182,-20.12311055
1.363636364,0.409090909,2866004.822,1211337.24,9310.896054,7846.614135,1839.805922,5.060803393,4.264914054,0.032842459,0.032842459,1.363636364,-1.720840593
1.272727273,0.945454545,3535156.926,1183989.402,10163.26625,8289.081566,2008.239828,5.060783135,4.127535691,0.032096301,0.032096301,1.272727273,-20.11711442
1.363636364,0.945454545,3534654.884,1184061.906,10161.87917,8286.961076,2008.013373,5.060663092,4.126945162,0.032075964,0.032075964,1.363636364,-20.11112179
1.454545455,0.945454545,3534153.323,1184134.251,10160.49442,8284.843787,2007.786662,5.060544835,4.126356622,0.032055677,0.032055677,1.454545455,-20.10513265
1.545454545,0.945454545,3533652.245,1184206.436,10159.11201,8282.729686,2007.559697,5.060428353,4.125770057,0.032035441,0.032035441,1.545454545,-20.09914704
1.636363636,0.945454545,3533151.648,1184278.462,10157.73194,8280.618768,2007.332484,5.060313634,4.125185455,0.032015256,0.032015256,1.636363636,-20.09316496
8.545454545,0.936363636,3470442.33,1182214.879,9993.999611,8079.913374,1974.988117,5.060283413,4.091119993,0.030423299,0.030423299,8.545454545,-19.31600116
1.727272727,0.945454545,3532651.532,1184350.328,10156.35419,8278.511026,2007.105027,5.060200666,4.124602806,0.031995121,0.031995121,1.727272727,-20.08718641
2,0.381818182,2850514.671,1219190.441,9174.52439,7714.629482,1813.088491,5.060163603,4.254965779,0.032902173,0.032902173,2,-5.68E-14
1.818181818,0.945454545,3532151.897,1184422.036,10154.97878,8276.406452,2006.877329,5.060089438,4.124022097,0.031975035,0.031975035,1.818181818,-20.08121143
3.818181818,0.227272727,2657763.188,1349970.123,6952.220321,5642.359647,1373.95567,5.060003371,4.106653345,0.036076671,0.036076671,3.818181818,0
1.909090909,0.945454545,3531652.742,1184493.586,10153.60569,8274.305035,2006.649395,5.059979939,4.123443315,0.031954999,0.031954999,1.909090909,-20.07524
2,0.945454545,3531154.068,1184564.975,10152.2349,8272.206789,2006.42123,5.059872149,4.122866458,0.031935013,0.031935013,2,-20.06927216
2.090909091,0.945454545,3530712.559,1184636.381,10150.89554,8270.108875,2006.224643,5.059700357,4.122224748,0.03191508,0.03191508,2.090909091,-20.06393861
8.636363636,0.936363636,3469876.525,1182079.79,9991.365567,8076.703004,1974.69912,5.059690089,4.090092977,0.030401289,0.030401289,8.636363636,-19.30908075
2.181818182,0.945454545,3530222.047,1184707.449,10149.53358,8268.017015,2006.000074,5.059587839,4.121643424,0.031895191,0.031895191,2.181818182,-20.05806968
2.272727273,0.945454545,3529731.996,1184778.361,10148.17392,8265.928274,2005.775277,5.059477019,4.121063993,0.03187535,0.03187535,2.272727273,-20.05220415
2.363636364,0.945454545,3529242.407,1184849.117,10146.81655,8263.84264,2005.550255,5.059367884,4.120486444,0.031855558,0.031855558,2.363636364,-20.04634203
2.454545455,0.945454545,3528753.277,1184919.717,10145.46147,8261.760102,2005.325012,5.059260425,4.119910763,0.031835814,0.031835814,2.454545455,-20.04048332
2.545454545,0.945454545,3528264.607,1184990.163,10144.10868,8259.680647,2005.099551,5.059154629,4.119336938,0.031816117,0.031816117,2.545454545,-20.03462803
8.727272727,0.936363636,3469310.736,1181944.163,9988.730965,8073.49286,1974.409902,5.059096874,4.089066232,0.030379309,0.030379309,8.727272727,-19.30215794
2.636363636,0.945454545,3527776.395,1185060.454,10142.75816,8257.604264,2004.873876,5.059050487,4.118764956,0.031796468,0.031796468,2.636363636,-20.02877616
2.727272727,0.945454545,3527288.641,1185130.591,10141.40992,8255.530937,2004.64799,5.058947987,4.118194803,0.031776866,0.031776866,2.727272727,-20.02292771
2.818181818,0.945454545,3526801.343,1185200.574,10140.06393,8253.460672,2004.421896,5.058847114,4.117626478,0.03175731,0.03175731,2.818181818,-20.01708267
3.727272727,0.227272727,2657920.541,1350269.03,6950.259841,5641.324366,1373.886814,5.058830007,4.106105618,0.036110169,0.036110169,3.727272727,0
2.909090909,0.945454545,3526314.502,1185270.409,10138.72022,8251.393399,2004.195599,5.058747874,4.117059934,0.031737802,0.031737802,2.909090909,-20.01124108
3,0.945454545,3525828.113,1185340.089,10137.37875,8249.329172,2003.969099,5.058650236,4.116495198,0.031718339,0.031718339,3,-20.00540289
3.090909091,0.945454545,3525342.177,1185409.619,10136.03954,8247.267939,2003.7424,5.058554201,4.115932236,0.031698923,0.031698923,3.090909091,-19.99956811
8.818181818,0.936363636,3468744.961,1181807.996,9986.095798,8070.282938,1974.120465,5.058503762,4.088039754,0.030357359,0.030357359,8.818181818,-19.29523274
3.181818182,0.945454545,3524856.693,1185479,10134.70256,8245.209691,2003.515506,5.058459755,4.115371038,0.031679553,0.031679553,3.181818182,-19.99373676
3.272727273,0.945454545,3524371.658,1185548.231,10133.36781,8243.154412,2003.28842,5.05836689,4.114811592,0.031660228,0.031660228,3.272727273,-19.98790881
3.363636364,0.945454545,3523887.072,1185617.314,10132.0353,8241.102088,2003.061143,5.058275594,4.114253883,0.031640948,0.031640948,3.363636364,-19.98208426
8.909090909,0.936363636,3468179.2,1181671.294,9983.46008,8067.073229,1973.830809,5.057910757,4.087013534,0.03033544,0.03033544,8.909090909,-19.28830515
3.545454545,0.227272727,2658267.425,1351552.576,6946.361565,5639.468807,1373.381644,5.057852343,4.106264878,0.036196598,0.036196598,3.545454545,-5.68E-14
3.636363636,0.227272727,2658077.74,1350568.471,6948.288724,5640.279437,1373.817302,5.057651199,4.105552775,0.036143764,0.036143764,3.636363636,0
9,0.936363636,3467613.452,1181534.055,9980.823793,8063.863727,1973.540935,5.057317847,4.085987569,0.03031355,0.03031355,9,-19.28137514
9.090909091,0.936363636,3467047.715,1181396.282,9978.186939,8060.654427,1973.250845,5.05672503,4.084961852,0.030291691,0.030291691,9.090909091,-19.27444271
3.454545455,0.227272727,2658420.8,1351766.093,6944.368022,5638.378965,1373.357701,5.056488936,4.105542904,0.036227973,0.036227973,3.454545455,0
9.181818182,0.936363636,3466481.988,1181257.974,9975.549518,8057.445325,1972.96054,5.056132303,4.08393638,0.030269861,0.030269861,9.181818182,-19.26750787
3.454545455,0.945454545,3522905.712,1184813.028,10124.21151,8233.060523,2002.568245,5.055613726,4.111250911,0.031597726,0.031597726,3.454545455,-19.9704513
9.272727273,0.936363636,3465916.273,1181119.134,9972.911536,8054.236422,1972.670022,5.055539663,4.082911148,0.030248061,0.030248061,9.272727273,-19.26057063
3.545454545,0.945454545,3522394.08,1184832.193,10122.51653,8230.675365,2002.325847,5.055379245,4.110557419,0.031577196,0.031577196,3.545454545,-19.96430463
3.636363636,0.945454545,3521882.845,1184851.174,10120.82365,8228.293039,2002.083257,5.055146241,4.109865566,0.031556711,0.031556711,3.636363636,-19.9581605
3.363636364,0.227272727,2658574.08,1351980.218,6942.36481,5637.280386,1373.333127,5.055120766,4.104816431,0.036259443,0.036259443,3.363636364,0
9.363636364,0.936363636,3465350.565,1180979.76,9970.272975,8051.027716,1972.379291,5.054947099,4.081886153,0.030226291,0.030226291,9.363636364,-19.25363096
3.727272727,0.945454545,3521372.009,1184869.972,10119.13288,8225.913529,2001.840481,5.054914704,4.109175336,0.031536272,0.031536272,3.727272727,-19.95201893
3.818181818,0.945454545,3520861.569,1184888.589,10117.4442,8223.536815,2001.597519,5.054684624,4.108486715,0.031515878,0.031515878,3.818181818,-19.94587991
3.909090909,0.945454545,3520351.525,1184907.024,10115.75761,8221.162899,2001.354375,5.05445599,4.1077997,0.031495529,0.031495529,3.909090909,-19.93974345
9.454545455,0.936363636,3464784.867,1180839.853,9967.633842,8047.819202,1972.08835,5.05435461,4.080861389,0.03020455,0.03020455,9.454545455,-19.24668888
4,0.945454545,3519841.878,1184925.279,10114.07312,8218.79176,2001.111053,5.054228801,4.10711427,0.031475225,0.031475225,4,-19.93360957
4.090909091,0.945454545,3519332.626,1184943.351,10112.39068,8216.423427,2000.867554,5.05400303,4.106430438,0.031454965,0.031454965,4.090909091,-19.92747827
4.181818182,0.945454545,3518823.77,1184961.242,10110.71033,8214.057874,2000.623883,5.05377868,4.105748184,0.03143475,0.03143475,4.181818182,-19.92134955
9.545454545,0.936363636,3464219.179,1180699.419,9964.994162,8044.610878,1971.7972,5.053762203,4.07983685,0.030182838,0.030182838,9.545454545,-19.23974442
3.272727273,0.227272727,2658727.264,1352194.953,6940.351866,5636.173023,1373.307917,5.053747801,4.104085437,0.03629101,0.03629101,3.272727273,0
